id,name,artists,album,year,popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_m,file name
0hDQV9X1Da5JrwhK8gu86p,Maps,Yeah Yeah Yeahs,Fever To Tell (Deluxe Remastered),2003,72,0.502,0.941,7,0.0716,0.000346,0.319,0.553,0.124,119.783,3.6664,Maps Yeah Yeah Yeahs
2qVZpGu1v98tvUAutqyAfJ,Get Down Tonight - 2004 Remaster,KC & The Sunshine Band,KC & the Sunshine Band,1975,57,0.671,0.776,10,0.0282,0.137,0.00649,0.394,0.92,112.629,5.286,Get Down Tonight KC & The Sunshine Band
2oezpnnea1VXHpJEbqnBhw,It's Your Thing,The Isley Brothers,It's Your Thing: The Story Of The Isley Brothers,1999,56,0.378,0.682,10,0.124,0.0777,2.83e-06,0.0573,0.89,185.273,2.7751,It's Your Thing The Isley Brothers
6o61NwJJqVRUpOutfcKBrN,Seems Like This,Azymuth,Azymuth (Deluxe Edition),2007,37,0.647,0.644,7,0.0348,0.644,0.824,0.312,0.75,98.698,4.5315,Seems Like This Azymuth
6cuQsekkJ92W3bXwObcUth,Back Seat Lover,Mayer Hawthorne,Where Does This Door Go (Deluxe Edition),2013,44,0.793,0.588,5,0.0333,0.215,0.0,0.599,0.93,124.968,3.8638,Back Seat Lover Mayer Hawthorne
6KBYk8OFtod7brGuZ3Y67q,Misery,Maroon 5,Hands All Over (Deluxe),2010,65,0.704,0.81,4,0.0425,0.000315,0.0,0.216,0.726,102.98,3.6033,Misery Maroon 5
2tMIzKu3vXQzvbDShxjbmu,Suenos Bravos,Bodysync,Radio Active,2022,56,0.764,0.654,2,0.0385,0.205,0.386,0.148,0.579,120.036,3.5073,Suenos Bravos Bodysync
2zoNNEAyPK2OGDfajardlY,Rushing Back,Flume,Rushing Back,2019,65,0.574,0.612,0,0.0781,0.357,0.0,0.158,0.368,136.046,3.8611,Rushing Back - Flume ft Vera Blue
5b8bROdyNnrcSuQ1rQECRW,Toni,Moon Mullins,Water Your Flowers,2022,30,0.585,0.341,8,0.046,0.972,0.941,0.191,0.562,119.812,2.7828,Toni Moon Mullins
65dJjPMbvN01O20pLBV44L,BHUKA,Axel Boman,LUZ,2022,22,0.746,0.71,9,0.0854,0.323,0.59,0.15,0.949,123.031,4.2409,"BHUKA Axel Boman, Kamohelo"
6eLNnJwSlwEStbIAZVAYzd,Eyes Of My Mind,Axel Boman,Eyes Of My Mind,2020,36,0.449,0.82,0,0.0487,0.0948,0.351,0.0864,0.169,122.015,9.2131,Eyes Of My Mind Axel Boman
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,Born In The U.S.A.,1984,76,0.398,0.952,4,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4.6447,Born in the U.S.A. Bruce Springsteen
5fiudMisuNkKC1htZSCh2t,Let Love Flow On,Sonya Spence,Sings Love,1981,47,0.793,0.559,0,0.116,0.252,7.23e-06,0.0583,0.906,110.401,3.7163,Let Love Flow On Sonya Spence
0XNQRVYOKvbprlWcAqbiSQ,Superstar,Aeroplane,We Can't Fly,2010,6,0.604,0.855,9,0.0302,0.00139,0.000269,0.316,0.379,115.023,2.5838,Superstar Aeroplane
3UteqPisakwAwZ1xKjERqf,Magical Dream,808 State,Ninety,1989,32,0.59,0.977,7,0.0568,0.059,0.895,0.221,0.311,120.249,3.8818,Magical Dream 808 State
6wFpWuVxpcYWXw7xzj0Wpt,Everything He Needs,Carly Rae Jepsen,Dedicated,2019,42,0.753,0.569,7,0.0634,0.471,3.37e-06,0.304,0.752,90.994,3.6482,Everything He Needs Carly Rae Jepsen
6wpx4u1PeQlXEvZMPQ49sU,Love Natural,Crystal Fighters,Cave Rave,2013,43,0.651,0.794,11,0.0499,0.0329,0.0,0.319,0.625,133.086,3.3253,Love Natural Crystal Fighters
5fgb3Md1xjt3mxeBqguiIA,I Would Do Anything for You,Foster The People,Torches,2011,62,0.597,0.848,0,0.0308,0.0372,2.33e-05,0.122,0.437,128.009,3.568,I Would Do Anything for You Foster the People
7MaRvQWA6w7ZV2Cwbnvv2a,Freaks Come Out at Night,Whodini,The Collection,1999,43,0.866,0.861,1,0.172,0.037,2.29e-05,0.0264,0.714,100.749,4.7145,Freaks Come Out at Night Whodini
6lqdNLE6pMZ3eFX8TlY1XS,chem bath,Hether,chem bath,2022,23,0.784,0.499,0,0.0541,0.261,0.415,0.21,0.767,92.128,3.8333,Chem Bath Hether 
1jGkLUJCl46NmXIM6rUghn,Estación Esperanza,Sofia Kourtesis,Estación Esperanza,2022,46,0.548,0.671,9,0.0374,0.000882,0.131,0.839,0.52,122.008,5.2787,Estación Esperanza Sofia Kourtesis
5dWfl2PBpKHpBVdz95wxK1,No Letting Go,Wayne Wonder,No Holding Back,2003,67,0.496,0.819,5,0.0444,0.0479,0.000215,0.177,0.317,100.215,3.3669,No Letting Go Wayne Wonder
2hcywxHZcxmX27lX5qm8MT,Fingerbib,Aphex Twin,Richard D. James Album,1996,56,0.619,0.564,10,0.0293,0.871,0.926,0.16,0.787,131.91,3.8144,Fingerbib Aphex Twin
6HlWKkzNE1WP67OGqtGeBW,Shanghai,King Gizzard & The Lizard Wizard,Butterfly 3000,2021,54,0.61,0.772,8,0.0331,0.335,0.142,0.393,0.717,160.033,4.0113,Shanghai King Gizzard & The Lizard Wizard
3NuN59jpH3B5cNa2M4r7XG,BOOGIE,BROCKHAMPTON,SATURATION III,2017,63,0.604,0.933,1,0.214,0.0137,0.0,0.37,0.28,110.029,3.2193,Boogie Brockhampton
6pTg4H8juKV9iSzrcVUbM3,Dance Wiv Me - Radio Edit,Dizzee Rascal,Tongue N' Cheek (Dirtee Deluxe Edition),2011,68,0.878,0.746,11,0.0451,0.0476,0.0,0.154,0.792,111.996,3.4015,"Dance Wiv Me - Radio Edit Dizzee Rascal, Calvlin Harris, Chrome"
2uUAW6qgya8keByF9mh3ui,Passed Tense,George FitzGerald,Passed Tense,2022,38,0.681,0.826,8,0.0547,0.362,0.0132,0.14,0.549,123.996,4.0181,"Passed Tense George FitzGerald, Panda Bear"
0dp2FU0GiqtChcYPtxGKrk,Big Glock,Key Glock,Glock Bond,2018,42,0.788,0.605,11,0.249,0.14,0.0,0.053,0.601,135.222,2.4202,Big Glock Key Glock
1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,The Supremes,The Supremes A' Go-Go (Expanded Edition),1966,77,0.63,0.711,10,0.0472,0.299,0.0,0.0813,0.659,96.912,2.7989,You Can't Hurry Love The Supremes
0YnbUCbW8viWWikWXoVzB1,WAKING UP DOWN,Yaeji,WHAT WE DREW 우리가 그려왔던,2020,45,0.825,0.458,1,0.0577,0.0124,0.794,0.129,0.41,125.041,3.354,Waking Up Down Yaeji
5T1huRejM5M0S7vhnNG01m,Why Won't You Make Up Your Mind? - Erol Alkan Rework,Tame Impala,InnerSpeaker B-Sides & Remixes,2011,33,0.673,0.629,5,0.0343,0.0027,0.346,0.0839,0.512,128.977,8.2341,Why Won't You Make Up Your Mind? Tame Impala
6xCVt9b5AEq0Caf1HN2J1S,Rhythm 2 - Power Snap Mix,WK7,Rhythm 1,2017,26,0.678,0.941,7,0.0506,0.0162,0.881,0.0697,0.569,127.029,6.3238,Rhythm 2 - Power Snap Mix WK7
4Jz1Zk4OQrKPVabWjjUGEZ,Postman,Toro y Moi,MAHAL,2022,44,0.895,0.555,9,0.0904,0.265,0.262,0.491,0.496,112.092,2.6784,Postman Toro Y Moi
5qwYQHz4FnWRvIFRJcUAQZ,Mad At Me,Samia,Honey,2023,43,0.599,0.557,7,0.0349,0.182,2.05e-06,0.43,0.076,97.993,3.6467,Mad At Me Samia
0hJfuyUwtEYMlGgvr3nzz9,Serotonin Moonbeams,The Blessed Madonna,Serotonin Moonbeams,2022,67,0.817,0.876,8,0.046,0.0332,0.199,0.412,0.671,131.022,4.8245,Serotonin Moonbeams The Blessed Madonna
5m5THqRa6jHwKYLMWp2DEW,Loving You,Cannons,Loving You,2023,63,0.708,0.746,3,0.0565,0.0408,0.00178,0.0815,0.672,111.032,3.2433,Loving You Cannons
3XmNMIucTYuXOEpAjcaeVi,Pale Blue Dot,Big Wild,Superdream,2019,54,0.685,0.591,4,0.0959,0.00748,0.844,0.12,0.493,150.016,2.9333,Pale Blue Dot Big Wild
3AaGCSpUFAmtB1XGxz5IWk,ATK,Bonobo,ATK,2022,46,0.705,0.88,7,0.0631,0.00481,0.862,0.0512,0.581,127.982,4.0868,ATK Bonobo
6dGECaRWaBgqNjUxoKIpe8,Sun Kissed,Sven Wunder,Sun Kissed,2022,30,0.458,0.819,0,0.0458,0.428,0.0403,0.349,0.74,106.782,4.2529,Sun Kissed Sven Wunder
1XT95SWe6U0nZmchAfZh2T,Pay No Mind (feat. Passion Pit),Madeon,Pay No Mind (feat. Passion Pit),2015,34,0.546,0.852,1,0.102,0.00592,0.0,0.159,0.558,112.183,4.1573,"Pay No Mind Madeon, Passion Pit"
79vutwlJEGbFj8z4SWxdew,Geraldine,Mickey De Grand IV,Geraldine,2021,33,0.587,0.757,4,0.0494,0.00277,0.767,0.0732,0.87,172.194,3.8687,Geraldine Mickey De Grand IV
2gMqGoDNlLWsy3ekrxS2DV,Everything,Die Vögel,"DJ Koze Presents Pampa, Vol. 1",2016,10,0.446,0.484,4,0.0352,0.193,0.0247,0.0954,0.0531,122.92,4.3953,"Everything Die Vögel, Sophia Kennedy"
6LOZws7T3jqZz78unPgFF9,Dead To Me,Kali Uchis,Isolation,2018,79,0.675,0.761,4,0.0466,0.432,0.0,0.102,0.428,119.001,3.3251,Dead To Me Kali Uchis
5P5xuOwnMwaTY38yT8laSl,Bluff,yunè pinku,Bluff,2022,46,0.804,0.667,5,0.056,0.0662,0.0247,0.0895,0.453,137.036,3.1195,Bluff yuné Pinku 
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,Talking Heads '77 (Deluxe Version),1977,81,0.721,0.521,2,0.0613,0.0708,0.00545,0.127,0.942,123.118,4.3569,Pyscho Killer Talking Heads
2wynpXzuXf6Cvf2MqHYA9Z,Sonder,Barry Can't Swim,More Content,2022,63,0.596,0.606,5,0.0433,0.313,0.846,0.0979,0.811,127.976,3.0312,Sonder Barry Can't Swim
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,Planet Pit (Deluxe Version),2011,85,0.671,0.939,8,0.161,0.191,0.0,0.298,0.53,129.024,4.2051,"Give Me Everything Pitbull, Ne-Yo, Afrojack"
2hGchv7KYaINz9Z1qzufNm,Top Dog,Magdalena Bay,mini mix vol. 3,2023,55,0.733,0.721,7,0.128,0.0135,0.00103,0.125,0.602,144.975,2.2865,Top Dog Magdalena Bay
29fF4xMV2oGOsTLEs0KSF2,Bump with You,Nasrawi,"DJ Koze Presents Pampa, Vol. 1",2016,11,0.445,0.669,4,0.526,0.176,0.0377,0.377,0.416,132.843,3.3698,Bump with You Nasrawi
5773KSWFzg9kCc8yazjbSt,Deceptacon,Le Tigre,Le Tigre,1999,71,0.603,0.864,4,0.0668,0.055,0.00493,0.0986,0.616,160.488,3.0771,Deceptacon Le Tigre
1EwzP0RarUDLHiBNvvDttP,Needle And A Knife,Tennis,Ritual In Repeat,2014,35,0.617,0.891,6,0.0277,0.00539,0.00901,0.0609,0.963,100.616,3.3907,Needle And A Knife Tennis
7B0gxo0jQCy5Lk93RIODAC,Baianá,Nia Archives,Baianá,2022,65,0.531,0.89,2,0.144,0.00198,0.497,0.0913,0.411,169.963,2.5427,Baianá Nia Archives
3rFouV9A0ysFrtOpoLwu8Q,Bouncing - Original mix,Stephan Crown,Bouncing,2018,23,0.806,0.943,6,0.0479,0.000423,0.915,0.488,0.127,126.009,6.4929,"Bouncing - Original Mix Stephan Crown, EiZer G"
3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,Is This It,2001,70,0.624,0.899,0,0.0296,0.0221,0.000137,0.0975,0.79,104.061,3.2229,Last Nite The Strokes
4I77FZbsed188zTLXXXWfQ,Skiptracing,Mild High Club,Skiptracing,2016,56,0.72,0.677,11,0.0245,0.0749,9.65e-05,0.397,0.821,109.405,3.6608,Skiptracing Mild High Club
5THlpCQkApegjM2Rz2UsQX,Perfect People,courtship.,Denial in Paradise,2018,35,0.647,0.95,11,0.0458,0.00614,0.00726,0.6,0.928,125.969,3.4667,Perfect People coursthip.
0scQIzgcOhnmfqfOTpRUFH,Suicide Saturday,Hippo Campus,Bashful Creatures,2015,56,0.443,0.719,5,0.033,0.0225,0.0,0.227,0.559,155.895,3.5481,Suicide Saturdy Hippo Campus 
5EGJ7e7frJjYja6H4afzoT,Bambro Koyo Ganda,Bonobo,Migration,2017,55,0.723,0.571,1,0.0572,0.21,0.334,0.133,0.185,115.518,5.0405,"Bambro Koyo Ganda Bonobo, Innov Gnawa"
3ELZG2YLGrwCVesooFyF4e,Everything,Gotts Street Park,Everything,2020,57,0.658,0.496,0,0.0484,0.14,0.192,0.184,0.625,82.122,3.5929,Everything Gotts Street Park
6zJu9qqwSxx1aPnqQmdAlv,Silver,Astra King,Silver,2021,33,0.768,0.544,5,0.031,0.793,3.69e-05,0.111,0.693,94.981,2.6526,Silver Astra King
29njQrAWH2U48Y5Ro804O1,Your Love,Tourist,Inside Out,2022,40,0.614,0.752,0,0.194,0.00793,0.0225,0.277,0.0996,128.023,4.6592,Your Love Tourist
2eLFER6tM2IjnWVJaB3V8C,Yawn,Bullion,Yawn,2020,41,0.639,0.665,7,0.0295,0.18,0.885,0.141,0.772,102.109,3.7589,Yawn Bullion
3vqGLNhXZO4GoJD9dn3HYi,Bias - Mayfield Depot Mix,Floating Points,Bias,2020,26,0.641,0.813,6,0.0597,0.0656,0.898,0.132,0.394,145.974,10.7072,Bias - Mayfield Depot Mix Floating Points
2EEinN4Zk8MUv4OQuLsTBj,Age of Consent - 2015 Remaster,New Order,Power Corruption and Lies,1983,67,0.372,0.91,2,0.0392,0.00101,0.0944,0.13,0.756,161.964,5.2556,Age of Consent - 2015 Remaster New Order
4IV0yAxtWiRmaYxQvhmoCQ,YAZAWA,MORI,YAZAWA,2023,16,0.722,0.91,11,0.269,0.129,9.13e-05,0.107,0.47,139.497,2.5328,"YAZAWA MORI, Shinichi Osawa"
6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,My World 2.0,2010,84,0.728,0.859,5,0.137,0.0401,0.0,0.111,0.535,65.043,3.5707,Baby Justin Bieber
5BL5JIhruwOhrRZd3Djoqs,I Feel Alive,TOPS,I Feel Alive,2020,45,0.571,0.729,1,0.0327,0.163,0.000315,0.225,0.526,136.162,2.5689,I Feel Alive TOPS
5Fli1xRi01bvCjsZvKWro0,Houdini,Foster The People,Torches,2011,71,0.632,0.908,8,0.0458,0.00762,0.000172,0.167,0.764,110.024,3.3745,Houdini Foster The People
6CldyxMa4XuHWAhAlaPWmt,La Perla - Edit,Sofia Kourtesis,La Perla,2021,47,0.595,0.736,7,0.0439,0.183,0.925,0.111,0.665,124.058,3.7739,La Perla - Edit Sofia Kourtesis
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,souljaboytellem.com,2007,78,0.736,0.74,0,0.0786,0.515,0.0,0.0468,0.803,140.141,3.6989,Crank That (Soulja Boy) Soulja Boy
3sXnt3MPfqO6xVGhIMHgkC,Where Do We Go?,Brijean,Angelo,2022,22,0.428,0.693,9,0.038,0.594,0.747,0.103,0.385,79.791,3.3436,Where Do We Go? Brijean
1bRhcIzZrjpZebM9i91uny,Sirens (feat. Caroline Polachek),Flume,Palaces,2022,47,0.333,0.744,6,0.0556,0.125,0.00156,0.0992,0.0918,80.631,3.967,Sirens - Flume ft Caroline Polachek
35tWhD29yvWwB0IDRr6zsL,Yeah Right,Vince Staples,Big Fish Theory,2017,54,0.734,0.468,1,0.0912,0.018,0.0,0.382,0.285,118.001,3.1491,Yeah Right Vince Staples
34ZFX5zDheyGVZW1vP9aeW,Sunshower - Remastered,Dr. Buzzard's Original Savannah Band,Kid Creole - Ze August Darnell Sessions (Remastered 2018),2018,36,0.489,0.637,8,0.0647,0.00771,0.0,0.117,0.508,118.224,4.1389,Sunshower - Remastered Dr. Buzzard's Original Savannah Band
4rhMiYQuQqzjZkhU62qELj,LIMITLESS,SBTRKT,THE RAT ROAD,2023,38,0.197,0.479,4,0.0315,0.0265,0.00296,0.0692,0.0609,78.978,4.5106,LIMITLESS SBTRKT
0kR4Gn7FljUY4t8SKIFyZh,Some Nights,fun.,Some Nights,2012,46,0.663,0.743,0,0.0534,0.0181,6.05e-05,0.112,0.37,107.938,4.6055,Some Nights fun.
573latfTMO7SpGtStVrQx5,Harlem,New Politics,A Bad Girl In Harlem,2013,58,0.603,0.952,6,0.0947,0.00189,0.000445,0.317,0.588,133.97,2.7271,Harlem New Politics
273dCMFseLcVsoSWx59IoE,Bad Blood,Taylor Swift,1989,2014,75,0.65,0.802,7,0.181,0.0871,6.54e-06,0.148,0.295,170.146,3.5322,Bad Blood Taylor Swift
50ZFpw2wS6ERvLmW8TINhq,Beg for You (feat. Rina Sawayama),Charli XCX,Beg For You (feat. Rina Sawayama),2022,63,0.788,0.945,9,0.0599,0.223,2.97e-06,0.115,0.466,128.036,2.8009,Beg For You Charli XCX
6xagjcywpcyNFghafZPQJv,Banana Clip,Miguel,War & Leisure,2017,61,0.638,0.708,1,0.0754,0.0973,0.0,0.177,0.606,84.978,3.3605,Banana Clip Miguel
6Ao5d7TMQ92h87jQqSHGyw,Kyle (i found you),Fred again..,Actual Life (April 14 - December 17 2020),2021,72,0.76,0.669,5,0.285,0.0757,0.0215,0.77,0.215,112.023,3.2679,Kyle (i found you) Fred again..
5YOllDRp1qAuhOuvMX3bhV,Glow,Lawrence,"DJ Koze Presents Pampa, Vol. 1",2016,14,0.655,0.486,0,0.0524,0.0069,0.926,0.0562,0.183,120.992,6.8171,Glow Lawrence
2tjktNXhFaQWl2tAqJwWpf,Pirouette,TOPS,I Feel Alive,2020,39,0.648,0.679,3,0.0302,0.253,0.0226,0.212,0.889,145.404,3.1058,Pirouette TOPS
4Tzw9IdZbVyzmpWrvsGaNX,Wildfires,SAULT,Untitled (Black Is),2020,74,0.862,0.314,3,0.0369,0.108,0.156,0.0878,0.502,114.472,3.4491,Wildfires SAULT
6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,Higher Love,2019,77,0.693,0.678,8,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,3.8045,Higher Love Kygo
6KOEK6SeCEZOQkLj5M1PxH,California Gurls,Katy Perry,Teenage Dream,2010,74,0.788,0.753,0,0.0536,0.0038,0.0,0.18,0.403,125.005,3.9109,California Gurls Katy Perry
4hWAIH8ZIjcA2cEhGjr7jc,LAW OF AVERAGES,Vince Staples,Vince Staples,2021,52,0.544,0.446,4,0.426,0.391,0.0,0.157,0.478,135.11,2.3175,LAW OF AVERAGES Vince Staples
00eHtpRr74BgWQN7u6vEHT,Disco Kitchen,Gardens & Villa,Gordon Von Zilla Presents,2020,39,0.536,0.869,9,0.0425,0.229,0.225,0.103,0.865,147.822,3.3348,Disco Kitchen Gardens & Villa
5xtZlpMKsbkufy8RC5Xcuu,Aardvark,Taraval,Aardvark,2018,13,0.831,0.815,7,0.068,0.0182,0.0142,0.0515,0.299,129.002,6.0775,Aardvark Taraval
5vollujufHY0jMZxx77VWr,All These Things That I've Done,The Killers,Hot Fuss,2004,74,0.539,0.702,6,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,5.0311,All These Things That I've Done The Killers
3BetVdNjarWLgkQkqoEG1U,On & On (Again) - VIP,Confidence Man,On & On (Again) [VIP],2023,26,0.701,0.916,7,0.04,2.09e-05,0.872,0.321,0.411,133.992,5.6025,On & On (Again) - VIP Confidence Man
49oYTVM3uWsVlPwYUpIbsq,Tea Leaf Dancers,Emanative,The Volume of the Light,2021,28,0.688,0.676,0,0.0577,0.343,0.722,0.259,0.166,99.98,3.9707,"Tea Leaf Dancers Emanative, Liz Elensky, Vince Vella"
0nRUYANIOqTB6WTdVd4pMl,Still Here (with the ones that I came with),Skrillex,Still Here (with the ones that I came with),2023,37,0.635,0.967,0,0.0753,0.00131,0.211,0.325,0.576,129.95,5.0536,"Still Here (with the ones that I came with) Skrillex, Porter Robinson, Bibi Bourelly"
6izxFpf1KI94AaOXbBt1BB,A New Dawn,Sam Gellaitry,IV,2021,30,0.346,0.789,2,0.068,0.267,2.3e-05,0.679,0.428,139.849,3.4571,A New Dawn Sam Gellaitry
2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,Beyoncé,BREAK MY SOUL,2022,71,0.687,0.887,1,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,4.638,BREAK MY SOUL Beyonce
5aJmSzmuhLI6fr1Rm0EnkS,fineshrine,Purity Ring,shrines,2012,58,0.609,0.797,5,0.0404,0.0182,8.68e-06,0.434,0.4,130.053,3.496,Fineshrine Purity Ring
1tn1ATtQZRowNVBNIXolxJ,Feel It Out,Yaeji,Feel It Out,2017,39,0.758,0.524,7,0.0835,0.00314,0.197,0.513,0.501,115.954,3.2728,Feel it Out Yaeji
2KxgzQaRJsnetLY9UBy7hs,DRM,Kelly Doyle,Late Night Tales: Khruangbin,2020,30,0.533,0.383,0,0.262,0.0774,0.836,0.0732,0.259,83.028,2.2711,DRM Kelly Doyle
5WwRKYnVy9dekqXAGPbAvU,He's the Greatest Dancer - 1995 Remaster,Sister Sledge,We Are Family (1995 Remaster),1979,63,0.7,0.816,7,0.044,0.00115,0.00123,0.0901,0.838,113.244,6.2567,He's the Greatest Dancer - 1995 Remaster Sister Sledge
6XM6FI6rPJBnhoF6heNHeN,Rose Rouge,Jorja Smith,Rose Rouge,2022,51,0.73,0.589,10,0.0634,0.15,0.118,0.198,0.0585,118.044,4.6298,"Rose Rouge Jorja Smith, Joy Orbison"
33BQnFK04LVjyhVEcZDgax,Зачарованная Моя,Pesniary,Late Night Tales: Khruangbin,2020,29,0.475,0.487,2,0.103,0.523,1.3e-06,0.732,0.748,76.914,5.9024,Зачарованная моя Песняры
3tgHGoK5ItQv2q2yqggxlb,Secrets (Your Fire),Magdalena Bay,Mercurial World,2021,52,0.691,0.827,10,0.0402,0.00177,0.637,0.416,0.826,107.997,4.0983,Secrets (Your Fire) Magdalena Bay
5xdLhGUSJfyf86qd8ghX49,1998,Monsune,Tradition,2019,41,0.346,0.565,6,0.224,0.15,0.00277,0.36,0.518,83.238,4.0067,1998 Monsume 
67dwJvTiB8VoKdbxOR3Hhb,Burn Bridges,Grace Ives,Janky Star,2022,33,0.835,0.587,9,0.0549,0.0224,0.00978,0.058,0.703,119.979,2.002,Burn Bridges Grace Ives
1ycUBJO7reqsXXpakGlJyY,The Lust With-IN,Jamal Moss,Thanks 4 the Tracks U Lost,2022,12,0.665,0.809,7,0.25,0.0663,0.00062,0.333,0.421,119.031,6.1831,The Lust With-IN Jamal Moss
5LxvwujISqiB8vpRYv887S,I Want You Back,The Jackson 5,Diana Ross Presents The Jackson 5,1969,80,0.469,0.538,8,0.0571,0.305,0.00012,0.37,0.886,196.605,2.9389,I Want You Back The Jackson 5
6vLDslvs9LH1CrS16RhAnW,Back Together,Jean & Trevor,Back Together,2019,30,0.75,0.6,7,0.0372,0.0465,0.000465,0.309,0.922,88.864,6.7614,Back Together Jean & Trevor
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,2014,86,0.578,0.866,1,0.0619,0.00701,0.0,0.257,0.619,128.038,3.318,Shut Up and Dance WALK THE MOON
0U2G7dJYfwGlG6fNvhN6sr,Come on Mess Me Up,Cub Sport,This is Our Vice,2016,56,0.344,0.592,4,0.0323,0.0626,5.98e-06,0.13,0.0396,149.724,3.394,Come On Mess Me Up Cub Sport
4hN29dORpHBq0Y24mBWdQC,Ya Ya Breathe,Bruno Pernadas,Those Who Throw Objects at the Crocodiles Will Be Asked to Retrieve Them,2016,37,0.661,0.645,0,0.0365,0.209,0.606,0.145,0.361,108.012,13.0592,Ya Ya Breathe Bruno Pernadas
3DeaJ0aG2wFfmWh0c3bK0n,Kerosene,Biig Piig,Bubblegum,2023,49,0.681,0.559,8,0.293,0.229,0.00922,0.0907,0.198,119.98,2.4973,Kerosene Biig Piig
7yH6dUvFBeqRAb54z7z7GT,Squid,Pangaea,Changing Channels,2023,36,0.882,0.756,11,0.216,0.0011,0.863,0.273,0.295,134.008,4.5277,Squid Pangaea
4wj53ItvfETfYRs4zzmiPC,Isabella of Castile,STRFKR,Starfucker,2008,45,0.488,0.751,10,0.0343,0.00403,0.69,0.239,0.167,82.991,4.5171,Isabela of Castile STRFKR
3xVZYkcuWalGudeKl861wb,Smokin Out The Window,Bruno Mars,An Evening With Silk Sonic,2021,77,0.627,0.618,2,0.0437,0.0558,0.0,0.351,0.848,82.03,3.2907,"Smokin Out The Window Bruno Mars, Anderson .Paak, Silk Sonic"
3G9DXOdZHws7eFslJrJvKY,Pharaohs,SBTRKT,SBTRKT (Deluxe Version),2011,50,0.794,0.578,5,0.0571,0.00972,0.748,0.115,0.636,127.013,3.6358,"Pharaohs SBTRKT, Roses Gabor"
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Hot Pink,2019,80,0.787,0.673,11,0.159,0.264,3.35e-06,0.0904,0.779,110.962,3.9649,Say So Doja Cat
7DfJooD4wNPo2Vvw4SWsF3,Pan Matsuri,Naked Flames,Miracle in Transit,2022,36,0.518,0.989,7,0.0501,0.0425,0.906,0.144,0.774,140.017,7.2,Pan Matsuri Naked Flames
0ceC5ggv7tpcl8JAL0K1n0,I Can't Move,Africa Express,EGOLI,2019,45,0.753,0.608,3,0.0286,0.0277,0.0476,0.0992,0.873,100.001,3.2535,I Can't Move Africa Express
3QEYYJTIEd6Tv0HCrgHvri,Magic,Polo & Pan,Cyclorama,2021,50,0.575,0.7,7,0.0636,0.34,0.0329,0.0998,0.113,110.989,6.8133,Magic Polo & Pan
1E5Xu8dur0fAjSP1VpVhAZ,Best Friends,The Weeknd,Dawn FM,2022,69,0.737,0.564,4,0.105,0.436,0.0,0.351,0.528,90.0,2.7251,Best Friends The Weeknd
7pPoGOBTtlEm724TAegcw2,The Light,TSHA,Capricorn Sun,2022,43,0.499,0.791,10,0.0425,0.00729,0.687,0.104,0.365,124.584,4.9893,The Light TSHA
2mf31n2SsO3vbRwVcWDknX,Wet Look,Joy Orbison,Hyph Mngo / Wet Look,2009,21,0.804,0.833,5,0.377,0.0263,0.824,0.571,0.187,136.097,5.2942,Wet Look Joy Orbison
0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,Blondie,Best Of Blondie,1981,72,0.694,0.577,4,0.0308,0.015,0.00836,0.0853,0.845,114.478,4.5956,Heart of Glass - Special Mix Blondie
0VshybOvXahjtAQQn5pJQV,Rapture,Marcel Fengler,Enigma,2010,8,0.866,0.526,4,0.133,0.00147,0.874,0.108,0.23,127.994,5.697,Rapture Marcel Fengler
1B07caalifihHMrWSYWqNK,Berimbau,Bodikhuu,Rio / Bodianova,2019,54,0.736,0.832,10,0.171,0.235,0.027,0.115,0.6,90.308,1.8905,Berimbau Bodikhuu
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,Steve Lacy,Gemini Rights,2022,84,0.686,0.494,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,3.8678,Bad Habit Steve Lacy
6ZNW3Z1XZRtTGpz1e3Z5De,Red Light Drive,HIRA,Red Light Drive,2018,19,0.818,0.424,1,0.11,0.187,0.00587,0.171,0.812,126.955,3.1431,Red Light Drive HIRA
